Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Estonia,EST,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.839499074,4.626877002,4.46264415,4.911992358,7.226742091,6.865139259,6.227808785,6.335503887,6.253506941,5.541732372,4.711828217,5.184922827,4.851757476,5.361440298,5.492772743,4.724243783,4.29983016,4.093033016,6.032774008,6.453912397,6.960543478,7.363969058,7.275689603,,
Ethiopia,ETH,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.075224802,2.218021621,3.438740576,2.809375478,3.075302338,4.93528176,2.328473262,2.704379173,2.419628329,1.583138845,1.573133794,1.838471456,1.549707985,1.625350608,1.537126646,1.442872394,1.459143209,1.280968139,1.505309681,1.558432144,1.877614845,2.315557681,1.898199727,,
European Union,EUU,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.425438902,8.491392448,8.069211624,8.143318783,8.224937353,7.838460611,7.742098342,7.810621797,7.714956518,7.229502714,6.856882415,6.26307767,6.14904861,5.946251553,6.598715819,5.939063355,5.53789895,5.643213083,5.744173468,5.821162683,5.886917391,5.986143365,5.633630498,,
Fragile and conflict affected situations,FCS,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.918179273,4.424111383,5.359330116,6.606415979,7.682057577,8.016212803,8.213382851,12.84344028,12.88658141,11.14771347,7.330756638,7.568335391,7.1836746,6.084951983,6.718480038,6.645861658,5.903671875,5.643245951,5.454628276,5.611010067,6.889026955,7.712436927,,,
Finland,FIN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.730961979,7.371152464,6.845814208,6.988541812,6.884027044,5.760064105,6.461145863,5.937088277,5.798573065,5.468247825,4.986353501,4.843675236,4.797517059,4.717985849,6.058383867,5.680565804,5.488496192,5.5577124,5.956337482,6.074552463,6.747827866,7.003190726,6.878706076,,
Fiji,FJI,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.06873442,7.024082817,7.104860561,6.932079189,7.861243612,8.717085684,7.912508588,7.331298699,6.068839849,6.743090007,6.965429375,5.401453238,5.061707354,4.258291929,6.249926409,5.081792328,4.709246434,4.31535164,3.612024411,3.484902846,4.699545464,4.752648041,5.056979981,,
France,FRA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.202024866,6.597821076,5.409229338,5.441969922,6.240202917,7.076882302,7.155568665,7.11737859,7.072490729,6.649560181,6.51160486,5.968903826,6.061353351,5.793633052,6.459266221,6.2020389,6.305031837,6.010133429,6.047958492,6.570833894,6.05991392,6.145272008,5.861943766,,
Faroe Islands,FRO,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.83038205,11.65286288,10.6625175,11.36047781,11.18425873,12.53979222,,,,,
Gabon,GAB,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.57483794,8.947954535,7.870066718,7.337483371,10.99807181,11.08995424,16.47644909,13.88572841,12.7409096,12.78860725,14.46000983,,11.37454258,12.95534183,11.26139484,11.374217,10.58803223,7.292571529,,,,,,,
United Kingdom,GBR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.403351182,9.085399428,9.454589263,10.46524414,10.86298827,10.64135098,10.54695793,10.84108981,11.07728204,11.06127869,10.90874799,10.2113785,10.77089357,11.07652051,11.05948135,9.895508779,9.183810333,9.488429368,9.439726201,9.492125294,10.77782866,11.05079747,8.670486844,,
Georgia,GEO,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.10533768,17.83981488,12.41493471,9.852085616,10.36792302,13.16234335,9.313628319,7.929581615,7.253928171,5.872581927,4.711627472,4.510985121,5.92596879,5.381218822,4.807345397,5.153707767,5.798114409,5.619684931,7.035614563,8.32227915,9.132907571,,
Ghana,GHA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.491389479,2.483739923,2.334996157,3.97148202,3.846251815,4.835505838,4.615990801,5.528959839,5.198795823,5.019458922,7.129477889,6.939002107,8.107540414,6.923133786,8.626510322,6.333781677,5.260415764,4.436545442,4.36482407,4.920221964,6.763312797,7.649806705,7.146483013,,
Gibraltar,GIB,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.868268347,3.904971979,4.675810474,3.561304479,3.065246132,1.491244227,3.036876583,3.898719476,3.894269834,3.009453836,3.698080891,3.26430522,6.346058503,1.657092355,2.013229796,0.944208392,1.833022842,1.307506362,2.113706953,0.98718982,1.409986066,0.317231625,0.372646783,,
"Gambia, The",GMB,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.950793454,5.339190515,6.193555569,,,,,,4.978014481,2.424221284,2.59749621,2.529318131,3.508353372,3.297811733,3.471732984,4.339494033,4.338325911,3.254361874,2.855585473,12.37372966,12.68265759,17.24572391,8.301287858,,
Guinea-Bissau,GNB,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.49859944,5.461940732,3.948555957,,,,5.979195582,11.86323306,20.9830277,17.53487215,12.79935381,10.68273988,17.23543035,16.23392798,8.99024196,9.861873203,11.35576456,9.635436918,10.07196743,16.02897334,15.69045571,15.09119334,,,
Equatorial Guinea,GNQ,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.569425242,2.727552281,,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.049937275,5.446104631,6.003671732,,11.24731138,10.94727777,10.14974974,5.960495488,4.931920794,4.689661644,4.57296946,3.710823377,3.387289712,3.313685591,4.896228238,4.242985409,4.477876491,4.343286556,4.731015039,4.873452044,5.539976147,5.50638597,4.609754532,,
Grenada,GRD,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.954953377,2.576090068,2.822152152,2.369945579,2.628724026,2.579492556,2.855034814,2.940008474,2.568527786,2.820247137,2.524233367,3.976186629,3.666485021,2.43506581,2.770239304,2.634565877,2.528473792,2.779994176,2.599027678,6.905546484,7.628265613,6.509247835,5.82716314,,
Greenland,GRL,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.480094431,4.604389707,3.481827721,3.764239723,4.305876724,3.880285991,4.383495814,4.797974331,5.108298724,4.840645552,4.792922331,5.152287458,5.07876566,4.785147696,6.747750731,6.586155444,5.194767885,5.006221901,4.980212813,5.14210372,5.137374406,5.262569773,4.956544356,,
Guam,GUM,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.964719834,9.238203525,9.130607384,9.493670886,11.76808266,10.35920893,8.453776929,6.199802734,4.301691999,3.752929161,4.357436128,4.643783869,4.620067182,3.153798182,3.581713303,4.140862777,3.583945755,3.250000836,3.406800898,3.472404847,5.236120175,5.760641873,,,
High income,HIC,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.678105206,7.99656701,7.61091379,7.672524044,7.650215892,7.117784422,7.138073657,7.20725135,6.927765805,6.718835549,6.43199151,5.927133599,5.93404255,5.618106845,6.289821472,5.718218322,5.32483623,5.449429175,5.520372591,5.64272686,5.872484624,6.133603765,5.884663899,,
"Hong Kong SAR, China",HKG,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.233265987,7.367304823,5.988263508,6.157524263,6.024081343,5.005522959,4.933647586,4.434036246,4.170309297,4.04470258,4.005611897,4.265875738,3.806300406,3.662287591,3.560202847,3.481737492,3.547398502,3.851571871,4.072832706,3.960235014,,
Honduras,HND,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.344706581,4.881079162,4.579301557,5.040286799,5.511288181,5.868782164,5.901523261,6.30512523,6.963273421,6.335774755,5.946968389,6.794828581,3.973551091,4.075061654,5.301327511,5.221733528,4.549241707,5.345742954,5.023001812,4.297661328,4.396946971,4.865154259,4.827358795,,
Heavily indebted poor countries (HIPC),HPC,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.539225119,6.713873374,6.622083565,6.798124585,6.967153798,7.39268502,6.856902598,6.790727054,6.683058415,6.531387701,6.652107455,7.261252631,6.509240432,5.558596208,6.088287038,5.196499503,4.874460867,4.317564143,4.163230626,4.453136949,4.827206912,5.100312564,4.90803048,,
Croatia,HRV,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.610856429,5.160677931,4.655555868,5.692875629,8.263638577,7.382362469,6.89308058,6.912648104,4.399220755,4.65662941,3.812800243,3.283913718,3.674897464,3.543908958,4.341934922,3.787862233,3.600840124,4.13759127,3.7459999,3.405121364,3.348004051,4.025555694,4.962427268,,
Haiti,HTI,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.365940673,4.732002404,3.927729772,,,12.63954644,12.7670246,13.75955969,14.25556991,13.19202075,9.390786235,11.16008891,13.88160792,13.42082487,15.22705975,10.05289734,10.33057923,11.27438974,9.408978246,9.993044785,11.20028987,11.98621526,10.37014195,,
Hungary,HUN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.568341829,7.999927174,7.053668678,5.751936176,5.593279264,5.237945537,5.370595368,5.521925978,5.242425209,3.771066385,3.745815095,2.73105235,2.913515208,3.067689594,3.511490254,2.894006006,2.683684663,2.41107162,2.372771618,2.379987788,2.46856413,2.725434843,2.628563927,,
IBRD only,IBD,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.921512405,5.746748106,6.3171592,6.205174846,6.259359587,6.064146387,6.404949273,6.557026521,5.450801831,5.212007616,4.863353669,4.533460105,4.40656076,4.151298483,4.928638799,4.646147977,4.390752333,4.966168981,5.501002562,6.970432178,7.914355115,8.149620301,7.712011193,,
IDA & IBRD total,IBT,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.950030625,5.844715612,6.383268706,6.273509807,6.203114677,6.082184128,6.377930288,6.518659345,5.548647324,5.259873634,4.872656727,4.665350037,4.575863901,4.35396511,5.030207866,4.743825166,4.467160828,4.990499865,5.483990359,6.841073698,7.766665737,7.939100086,7.589934752,,
IDA total,IDA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.328821328,7.200821892,7.296919885,7.194479861,5.51668439,6.347682996,6.014956828,5.996942143,6.956868777,6.095316353,4.994177748,6.410440156,6.840043212,6.986669338,6.264730103,5.977563665,5.487009807,5.317010505,5.253497371,5.158004743,5.919195117,5.212016925,5.823293642,,
IDA blend,IDB,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.095554661,8.889152785,8.877860396,8.555651982,4.578333243,5.405216703,5.381561124,5.318140236,7.910633781,6.969486278,4.185403707,7.057725538,8.542191076,9.589829671,7.580624052,7.180600695,6.846449687,7.049304182,7.155173671,7.046319384,8.334974722,6.921622255,8.463355439,,
Indonesia,IDN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.988175024,4.040148874,3.837338851,4.773978967,5.475338307,5.708677478,6.738066883,9.567951823,7.773951581,6.771681904,5.494485273,6.229594088,6.490134731,6.464792552,6.633950255,5.798210666,4.578909378,4.25334974,4.865805971,5.084447321,5.903846905,6.224656619,5.988223797,,
IDA only,IDX,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.75659988,5.906262664,6.111489707,6.237972416,6.323159279,7.050908469,6.521857767,6.535615789,6.13382254,5.636693796,5.582013831,5.940173694,5.616546455,5.081540569,5.389358922,5.123184119,4.399258878,4.118161316,4.029296334,3.929626425,4.422722438,4.303052016,4.197011324,,
Isle of Man,IMN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.065314216,1.661208527,2.306920426,2.88539962,3.199236247,5.04411947,6.123866086,5.74321946,4.717127173,4.415177451,4.551344045,3.882071273,3.83448577,3.184099224,2.836190851,2.389200354,2.47693665,2.432624812,2.477478579,3.15995119,3.595591876,4.064297473,3.891651093,,
Not classified,INX,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.447060597,4.54820058,4.80052794,5.39915601,4.759575681,4.237645977,3.737011614,3.418970335,3.385219365,2.582172523,2.176173444,2.188833651,1.995287594,,
"Iran, Islamic Rep.",IRN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.634354529,1.516157592,2.263633246,0.909304236,4.015103839,3.833628521,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.402602628,2.173778283,3.2808857,2.177674683,2.784625946,3.549368001,3.630426802,3.724427072,4.786143722,6.40271846,8.538571406,11.39496908,,,
Iceland,ISL,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.53796805,11.903494,12.32708844,12.30267222,13.2640262,13.39134762,11.8954866,11.73607493,12.87653358,13.38415237,13.98337123,13.1860777,14.68837518,13.66953965,10.19787325,10.35604363,10.3755074,10.75877872,11.55420675,12.03332615,12.84371853,14.82532038,16.11827261,,
Israel,ISR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.441897372,7.586833156,7.944688604,9.012499861,8.355051732,7.977467341,8.905802863,7.75677083,7.504913798,6.928838951,7.120762708,6.841312204,6.643114502,5.859570849,7.051843587,6.086473939,5.247976019,5.411029727,6.175064196,6.898182655,8.89246936,9.161054916,9.239635104,,
Italy,ITA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.025773655,7.449521665,7.750797039,7.729190305,7.284745894,6.401084825,5.954208515,6.491878408,6.57395182,5.678605108,5.821609522,5.195030784,5.333327174,4.623755827,5.507933276,4.659427754,4.408929164,4.588001075,4.75403473,5.06169514,4.930985204,5.057124771,5.056739194,,
Jamaica,JAM,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.63918908,4.683780147,5.043919002,5.523219814,6.386269521,5.376344086,4.949307751,5.735823462,5.473725098,6.041003222,4.859624264,4.437813282,4.006799158,3.147095349,4.074701567,3.641278628,2.721190902,5.351025618,5.215038827,6.132325499,6.247988294,6.791999929,6.517785286,,
Jordan,JOR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.66518149,11.63263712,12.24508391,12.37535684,10.74151333,6.677367938,6.968397823,7.894971023,7.219429677,6.218789582,5.506224854,7.225454184,6.522022609,5.92871377,7.303110938,9.516808994,6.009071794,5.471046921,4.989220496,5.00699009,5.582987333,6.295453071,6.520919667,,
Japan,JPN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5849086,9.709214164,9.833393857,10.54264889,9.379675363,8.512716412,8.63000517,8.126241828,8.96928963,7.975711731,5.657985856,5.184084883,4.46496867,5.386590203,4.964178936,4.098103832,4.036902891,3.374686104,2.885197279,2.877770126,3.343749911,2.169410531,,
Kazakhstan,KAZ,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.851107069,4.818001324,5.951735521,7.015257226,6.741539738,5.384758323,7.193471306,7.453764888,5.884420178,5.267984933,3.692216044,3.223770685,3.10291441,2.745549929,3.381947136,3.36420828,3.567616797,3.316272105,3.394495915,3.841937418,4.886950241,4.903077171,4.638938386,,
Kenya,KEN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.88407199,3.62018024,2.131684649,1.83761725,2.164912818,4.146021269,4.520242474,3.258072108,2.981783727,2.041664017,1.840090559,2.178427364,2.634443329,2.117971142,2.00855533,1.566734258,1.206518695,0.971223609,1.273480917,1.015845352,1.227498425,0.898083714,1.372749756,,
Kyrgyz Republic,KGZ,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.964103666,0.678355047,1.345988892,2.684191624,3.826026372,4.278782954,3.659105158,3.758924172,3.9650756,6.480601163,6.734481411,6.305117738,6.680938798,9.649685332,7.668563201,7.360353602,8.06499088,8.240212003,7.605561013,8.805695529,11.03751596,12.24382725,8.314905296,,
Cambodia,KHM,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.600349167,2.409451267,2.236421725,2.524716939,2.176723746,2.297577312,2.41674192,2.33912628,1.934249667,2.114229114,3.004335896,3.156833709,3.637888547,3.011595047,2.79843988,1.722347871,3.607509697,3.758072765,3.760964688,3.728977903,4.128148931,4.604253562,5.036591247,,
Kiribati,KIR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.291216304,4.936157352,5.519819558,9.995950287,8.234419883,7.819817873,4.578054988,4.305570193,3.151559316,2.951897994,4.494038714,,,
St. Kitts and Nevis,KNA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.90378783,2.586950273,3.05873912,3.108569674,3.410382721,3.61827901,3.30855998,3.121571248,3.127349675,4.138215458,3.926763471,4.365586734,3.465002368,3.43247372,3.004275792,3.570943337,3.870586022,4.318757681,4.240593496,10.09767745,9.891403617,9.205136231,9.948179448,,
"Korea, Rep.",KOR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.55836904,4.837903112,4.767821505,3.580367105,4.032120503,4.236583176,4.909559204,6.238010642,5.184661687,5.054717968,5.419297489,5.591105906,5.618657134,4.136198516,4.111832801,4.053633226,3.35365674,3.457731144,3.775776401,4.068215139,5.226272727,5.873975768,5.623172583,,
Kuwait,KWT,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.92928098,21.34189339,20.84455384,21.2888541,21.66754285,25.07827191,25.85918139,24.44957622,22.73369958,20.84179031,21.02393268,22.59799206,21.81896086,21.5437727,21.06829777,20.09949614,21.33843179,22.21724675,22.68556903,23.99774369,25.71022621,25.00832021,23.77057373,,
Latin America & Caribbean (excluding high income),LAC,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.547863919,8.101896866,7.424010861,6.394940015,6.038002609,5.935486134,5.830747113,5.519118643,5.48382143,5.19410704,5.239538299,4.965499766,4.933081871,4.673995705,5.660608391,5.288251022,5.2030278,5.446109354,5.761462182,5.808947495,5.722751001,6.21985285,6.484768177,,
Lao PDR,LAO,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.083732057,4.071542824,3.810330229,4.86169321,3.427419355,1.383293275,0.758740854,0.903963542,1.019383926,1.075114601,1.085848016,1.36658053,1.26300316,3.375073152,5.699213165,9.253095643,9.006472984,16.22154246,22.07853855,17.20545625,14.83606215,14.26317296,14.57912921,,
Lebanon,LBN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.29849615,24.9676639,21.70199224,21.15804947,21.30597343,18.25026494,14.822638,16.74079359,16.10761653,14.31982664,14.07861705,14.08279628,15.63336032,16.79314269,16.94779904,17.79413404,,
Liberia,LBR,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.739257963,2.840260133,2.389645929,2.747079185,2.710362873,2.992666516,,,,,,,,,,
Libya,LBY,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.702813362,1.284527414,4.284339638,7.466646044,10.84915364,9.852707006,9.76275815,7.305630027,7.832215528,7.386257255,6.803224137,5.797376925,4.969127451,5.149504855,6.2183632,7.117159393,,8.144626971,6.109922156,3.498368308,5.055271282,7.038961039,,,
St. Lucia,LCA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.315789474,7.438935178,6.999883782,7.255925239,7.217438498,7.399963457,7.946274356,8.479590591,7.204259057,7.395612928,6.556301017,5.518717262,5.619582552,5.485929652,7.253528331,6.095819934,5.880737946,5.948959077,6.724140319,7.791203145,9.107842447,8.379050134,8.609512372,,
Latin America & Caribbean,LCN,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.236840035,7.691158336,7.134774689,6.249933627,6.001624807,5.879674545,5.791555845,5.528460213,5.515848862,5.17531652,5.140969555,4.83885385,4.775904716,4.447518932,5.449012423,5.081971523,4.946530871,5.179185741,5.538464263,5.660006985,5.648095402,6.108851806,6.329544273,,
Least developed countries: UN classification,LDC,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.259425228,5.341440998,5.360658642,5.244716374,5.177758845,5.919735526,5.176472929,5.038656138,4.635513988,4.637253071,4.595856813,5.313775704,4.878363416,4.017531445,3.952550557,3.909402859,3.538493344,3.363321281,3.279687177,3.158560679,3.603585487,3.717581264,3.812663227,,
Low income,LIC,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.266710551,8.572504587,9.089115598,9.656424004,9.729825006,10.11026727,9.50272428,9.302195484,8.162053419,7.011211725,5.630013704,5.455681142,5.041244518,4.635847111,5.253635451,5.13511297,4.235957005,3.634135743,3.477039659,3.663858578,4.604342731,3.965544329,4.298282799,,
Liechtenstein,LIE,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.664205266,4.377553286,4.254750093,4.88386704,5.0301353,4.725472897,5.641004772,6.187017434,6.012610866,5.478886523,5.484041311,5.730895724,5.552683928,4.951567678,6.277544327,5.440742885,4.161077746,5.610113883,8.40617837,8.305377406,9.353887768,9.790235527,9.483793087,,
Lower middle income,LMC,"International tourism, expenditures (% of total imports)",ST.INT.XPND.MP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.716855566,4.028333954,4.20014179,4.700099163,4.480510697,5.065568363,5.544577108,5.967900201,5.681317397,5.301798899,4.92135502,5.120547817,5.171123653,4.858377075,4.630425643,4.325491614,3.985802383,3.987738552,4.218706238,4.604380731,5.221950779,5.409818792,5.27011554,,
